,0
1956,388.299988
1957,385.200012
1958,383.600006
1959,388.5
1960,383.0
1961,381.200012
1962,379.700012
1963,368.399994
1964,375.5
1965,374.799988
1966,387.5
1967,371.700012
1968,373.700012
1969,367.700012
1970,363.0
1971,363.299988
1972,362.700012
1973,361.600006
1974,353.0
1975,354.200012
1976,346.799988
1977,345.100006
1978,353.200012
1979,353.5
1980,351.600006
1981,355.0
1982,357.899994
1983,363.600006
1984,364.399994
1985,370.200012
1986,368.899994
1987,368.0
1988,365.5
1989,363.399994
1990,368.200012
1991,363.600006
1992,360.100006
1993,363.0
1994,363.700012
1995,360.899994
1996,353.600006
1997,358.799988
1998,366.0
1999,365.899994
2000,364.799988
2001,362.299988
2002,365.5
2003,379.899994
2004,388.799988
2005,394.0
2006,392.0
2007,403.0
2008,387.299988
2009,385.5
2010,388.799988
2011,388.600006
2012,386.700012
2013,378.899994
2014,377.200012
2015,377.5
2016,381.399994
2017,377.700012
2018,378.299988
2019,380.899994
2020,384.700012
2021,383.799988
2022,373.799988
2023,367.600006
2024,368.0
2025,368.0
2026,365.5
2027,365.399994
2028,370.299988
2029,373.600006
2030,370.299988
2031,371.299988
2032,366.299988
2033,365.299988
2034,367.600006
2035,365.899994
2036,373.899994
2037,372.0
2038,380.100006
2039,376.299988
2040,380.0
2041,385.700012
2042,386.799988
2043,396.399994
2044,390.0
2045,394.299988
2046,399.5
2047,391.799988
2048,395.0
2049,398.399994
2050,409.200012
2051,395.200012
2052,379.200012
2053,381.799988
2054,390.0
2055,388.399994
2056,393.100006
2057,390.0
2058,388.899994
2059,393.5
2060,402.399994
2061,402.200012
2062,406.799988
2063,410.399994
2064,408.799988
2065,408.899994
2066,412.100006
2067,413.700012
2068,407.299988
2069,409.200012
2070,417.200012
2071,424.299988
2072,429.799988
2073,428.5
2074,423.700012
2075,426.700012
2076,427.5
2077,435.600006
2078,440.600006
2079,439.700012
2080,440.899994
2081,450.899994
2082,448.399994
2083,458.399994
2084,466.399994
2085,449.0
2086,449.0
2087,461.600006
2088,464.799988
2089,461.799988
2090,462.700012
2091,471.0
2092,467.399994
2093,473.0
2094,500.0
2095,449.700012
2096,439.700012
2097,429.700012
2098,431.299988
2099,427.5
2100,416.200012
2101,426.200012
2102,421.799988
2103,427.700012
2104,435.399994
2105,432.5
2106,422.5
2107,424.399994
2108,425.899994
2109,429.700012
2110,429.899994
2111,423.5
2112,421.100006
2113,430.700012
2114,431.899994
2115,434.899994
2116,431.200012
2117,430.600006
2118,440.600006
2119,450.600006
2120,452.0
2121,450.600006
2122,447.100006
2123,448.0
2124,453.0
2125,455.700012
2126,456.799988
2127,461.299988
2128,462.0
2129,471.5
2130,480.200012
2131,494.399994
2132,472.0
2133,474.700012
2134,476.399994
2135,479.5
2136,480.0
2137,474.799988
2138,471.899994
2139,472.899994
2140,478.0
2141,487.299988
2142,477.799988
2143,467.799988
2144,470.899994
2145,475.100006
2146,483.700012
2147,477.899994
2148,484.0
2149,493.700012
2150,491.899994
2151,483.0
2152,485.5
2153,491.5
2154,500.600006
2155,500.700012
2156,507.799988
2157,516.799988
2158,526.400024
2159,522.700012
2160,526.799988
2161,523.0
2162,523.0
2163,516.599976
2164,513.0
2165,515.5
2166,511.899994
2167,510.0
2168,497.5
2169,491.5
2170,505.0
2171,513.299988
2172,517.200012
2173,516.200012
2174,530.0
2175,489.100006
2176,486.600006
2177,489.700012
2178,482.799988
2179,484.799988
2180,487.600006
2181,497.100006
2182,507.0
2183,507.100006
2184,515.700012
2185,512.700012
2186,516.400024
2187,526.400024
2188,536.400024
2189,536.200012
2190,534.200012
2191,533.099976
2192,523.099976
2193,524.299988
2194,526.799988
2195,535.799988
2196,542.099976
2197,550.700012
2198,552.200012
2199,548.599976
2200,546.700012
2201,556.599976
2202,556.200012
2203,563.900024
2204,571.299988
2205,577.200012
2206,591.799988
2207,595.0
2208,583.5
2209,600.5
2210,606.0
2211,602.0
2212,596.900024
2213,598.900024
2214,607.0
2215,651.0
2216,613.700012
2217,629.0
2218,639.0
2219,624.0
2220,609.0
2221,594.0
2222,579.299988
2223,589.299988
2224,599.299988
2225,609.099976
2226,599.099976
2227,597.099976
2228,593.599976
2229,588.400024
2230,588.799988
2231,592.700012
2232,599.5
2233,589.599976
2234,579.599976
2235,569.599976
2236,554.599976
2237,566.299988
2238,558.200012
2239,543.200012
2240,528.200012
2241,532.0
2242,547.0
2243,560.099976
2244,564.099976
2245,563.400024
2246,553.299988
2247,558.0
2248,569.299988
2249,575.599976
2250,558.200012
2251,559.599976
2252,558.299988
2253,557.0
2254,548.0
2255,584.0
2256,570.0
2257,519.599976
2258,514.900024
2259,499.899994
2260,484.899994
2261,485.799988
2262,477.299988
2263,488.5
2264,493.299988
2265,478.299988
2266,463.299988
2267,445.5
2268,455.399994
2269,440.399994
2270,425.399994
2271,430.5
2272,422.700012
2273,426.399994
2274,411.399994
2275,410.700012
2276,414.899994
2277,429.899994
2278,444.899994
2279,442.5
2280,457.5
2281,472.5
2282,475.799988
2283,467.899994
2284,458.600006
2285,443.600006
2286,441.799988
2287,437.600006
2288,447.100006
2289,435.899994
2290,429.600006
2291,437.600006
2292,448.700012
2293,445.299988
2294,435.700012
2295,438.600006
2296,445.0
2297,443.100006
2298,433.299988
2299,434.700012
2300,420.0
2301,363.100006
2302,348.100006
2303,347.200012
2304,345.0
2305,340.299988
2306,339.600006
2307,336.899994
2308,351.0
2309,359.399994
2310,344.399994
2311,337.399994
2312,346.299988
2313,353.600006
2314,361.399994
2315,350.299988
2316,353.5
2317,349.0
2318,339.200012
2319,324.200012
2320,320.100006
2321,325.200012
2322,339.899994
2323,333.700012
2324,321.600006
2325,325.899994
2326,318.399994
2327,313.299988
2328,304.299988
2329,309.700012
2330,307.700012
2331,307.0
2332,305.799988
2333,311.5
2334,325.799988
2335,340.0
2336,330.0
2337,335.399994
2338,327.700012
2339,332.0
2340,331.100006
2341,327.600006
2342,310.200012
2343,323.100006
2344,329.0
2345,351.399994
2346,358.5
2347,356.0
2348,365.700012
2349,355.700012
2350,346.200012
2351,336.700012
2352,329.700012
2353,323.899994
2354,334.799988
2355,328.100006
2356,319.5
2357,331.899994
2358,317.100006
2359,316.399994
2360,322.200012
2361,323.200012
2362,321.600006
2363,320.700012
2364,325.299988
2365,335.799988
2366,334.799988
2367,335.200012
2368,332.399994
2369,332.700012
2370,331.5
2371,332.5
2372,329.0
2373,326.299988
2374,323.600006
2375,324.799988
2376,326.5
2377,324.5
2378,330.0
2379,328.5
2380,325.0
2381,340.0
2382,361.5
2383,359.399994
2384,354.899994
2385,363.399994
2386,366.100006
2387,381.100006
2388,381.5
2389,389.700012
2390,401.5
2391,416.5
2392,416.200012
2393,419.200012
2394,423.899994
2395,438.899994
2396,439.5
2397,424.5
2398,419.100006
2399,404.100006
2400,401.399994
2401,416.399994
2402,423.299988
2403,408.299988
2404,397.399994
2405,389.0
2406,398.200012
2407,396.899994
2408,395.899994
2409,388.700012
2410,388.700012
2411,385.600006
2412,379.399994
2413,366.600006
2414,359.899994
2415,368.600006
2416,387.5
2417,389.600006
2418,400.299988
2419,396.200012
2420,397.0
2421,392.600006
2422,400.5
2423,390.600006
2424,385.5
2425,381.100006
2426,378.399994
2427,368.299988
2428,363.0
2429,369.200012
2430,366.600006
2431,374.899994
2432,360.200012
2433,365.700012
2434,359.899994
2435,365.200012
2436,360.299988
2437,352.799988
2438,345.5
2439,340.0
2440,342.399994
2441,340.299988
2442,348.700012
2443,348.0
2444,335.799988
2445,338.899994
2446,335.700012
2447,323.600006
2448,314.899994
2449,328.5
2450,342.799988
2451,349.5
2452,340.0
2453,341.200012
2454,334.399994
2455,343.700012
2456,344.299988
2457,337.0
2458,332.799988
2459,337.0
2460,342.799988
2461,342.200012
2462,338.600006
2463,342.299988
2464,328.200012
2465,328.100006
2466,324.0
2467,313.600006
2468,317.899994
2469,319.0
2470,323.700012
2471,326.5
2472,307.5
2473,316.200012
2474,309.299988
2475,305.5
2476,301.799988
2477,316.399994
2478,311.600006
2479,314.399994
2480,315.799988
2481,324.299988
2482,343.299988
2483,354.799988
2484,373.799988
2485,386.0
2486,392.299988
2487,410.0
2488,391.0
2489,386.299988
2490,405.299988
2491,398.200012
2492,396.299988
2493,386.0
2494,381.100006
2495,378.899994
2496,404.600006
2497,391.299988
2498,386.200012
2499,379.399994
2500,368.200012
2501,370.0
2502,361.5
2503,360.0
2504,360.0
2505,332.399994
2506,327.100006
2507,334.700012
2508,353.700012
2509,344.0
2510,332.700012
2511,343.5
2512,340.100006
2513,333.700012
2514,335.799988
2515,349.0
2516,343.899994
2517,362.899994
2518,368.0
2519,358.0
2520,369.600006
2521,358.0
2522,363.600006
2523,348.899994
2524,342.799988
2525,354.200012
2526,348.100006
2527,354.200012
2528,362.899994
2529,371.899994
2530,366.200012
2531,369.100006
2532,359.299988
2533,359.899994
2534,363.299988
2535,368.200012
2536,379.299988
2537,373.200012
2538,374.5
2539,370.299988
2540,364.899994
2541,361.700012
2542,359.200012
2543,360.799988
2544,385.399994
2545,390.0
2546,380.0
2547,374.0
2548,367.600006
2549,376.299988
2550,382.0
2551,378.299988
2552,383.799988
2553,387.200012
2554,373.0
2555,369.200012
2556,372.0
2557,371.600006
2558,367.100006
2559,361.700012
2560,359.799988
2561,364.200012
2562,365.700012
2563,368.700012
2564,362.0
2565,366.299988
2566,363.0
2567,369.399994
2568,380.5
2569,372.700012
2570,379.899994
2571,389.600006
2572,385.600006
2573,397.600006
2574,395.799988
2575,400.600006
2576,402.100006
2577,403.299988
2578,399.0
2579,402.600006
2580,395.0
2581,396.200012
2582,404.100006
2583,406.5
2584,394.299988
2585,388.100006
2586,386.0
2587,379.899994
2588,377.0
2589,372.200012
2590,372.600006
2591,382.0
2592,375.700012
2593,413.0
2594,413.399994
2595,402.700012
2596,408.200012
2597,410.399994
2598,421.299988
2599,412.899994
2600,416.100006
2601,409.0
2602,397.799988
2603,400.700012
2604,405.299988
2605,406.100006
2606,399.399994
2607,392.700012
2608,396.600006
2609,397.799988
2610,404.600006
2611,410.799988
2612,406.399994
2613,406.799988
2614,417.200012
2615,413.299988
2616,408.600006
2617,406.200012
2618,409.100006
2619,404.200012
2620,405.299988
2621,406.700012
2622,403.600006
2623,397.0
2624,395.399994
2625,398.0
2626,391.100006
2627,392.0
2628,393.600006
2629,390.0
2630,388.600006
2631,428.799988
2632,430.0
2633,424.700012
2634,425.200012
2635,426.0
2636,426.200012
2637,420.799988
2638,427.100006
2639,428.0
2640,436.100006
2641,435.5
